,i,p_inh,eff,omega,topol,total_avalanches,avalanche_sizes,avalanche_durations,total_spikes,filename
0,0,0.3,0.1,1.26,full,398,"[1 1 1 1 3 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 2 2 2 1 2 1 1 1 1 1 1 1 2 1 1 1 1
 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 2 2 1 1 1 1 1 5 2
 2 3 2 1 2 1 2 1 4 1 1 1 1 1 2 1 2 1 1 4 1 1 1 1 1 1 3 1 1 2 1 2 1 1 1 1 1
 1 1 1 1 1 1 1 1 2 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 4 1 1 2 1 2 8
 2 2 5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 4 1 1 1 1 1 2 3 1 1 1 2
 1 1 3 1 1 1 1 1 1 1 2 2 2 1 2 1 1 2 1 1 2 1 1 1 1 2 1 1 2 3 1 1 1 1 1 3 2
 1 1 2 1 2 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 7
 1 2 5 3 2 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 2 1 1 1 1 1
 2 1 1 1 1 1 2 1 3 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 3 3 5 1 2 2 1
 1 1 1 2 1 1 1 4 2 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 4 1 1 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1
 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 4 1
 2 2 2 1 2 1 2 1 2 1 1 1 1 1 2 1 2 1 1 3 1 1 1 1 1 1 3 1 1 2 1 2 1 1 1 1 1
 1 1 1 1 1 1 1 1 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 1 1 2 1 1 7
 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 4 1 1 1 1 1 2 2 1 1 1 2
 1 1 2 1 1 1 1 1 1 1 2 1 2 1 2 1 1 2 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 2
 1 1 2 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 4
 1 2 4 2 2 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1
 2 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 2 4 1 2 2 1
 1 1 1 2 1 1 1 3 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 4 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",678,data/s0_Wfull_omg1.26_p0.3_eff0.1.pkl
0,0,0.3,0.1,1.26,small_world,499,"[ 2  4  6 11  3  1  2  1  1  1  2  1  1  2  5  1  3  1  3  1  1  1  2  3
  1  1  1  1  2  3  2  1  1  1  1  1  1  1  1  1  3  1  1  3  2  4  1  1
  1  1  6  1  1  1  1  2  2  2  5  1  1  1  1  1  2  1  2  6  1  1  1  2
  4  3  1  1  1  3  4  1  1  1  1  2  2  1  1  1  2  1  5  2  1  1  1  7
  4  1  2  1  1  1  1  1  1  3  1  1  1  1  1  1  2  2  1  1  1  5  1  1
  1  1 12  1  1  1  1  1  1  1  3  2  2  4  2  2  1  1  1  1  1  2  3  3
 17  1  1  1  1  3  1  2  1  2  1  2  1  6  1  2  1  4  1  1  1  1  1  2
  1  5  1  1  1  1  3  1  2  1  1  1  1  1  1  1  2  1  1  1  3  1  1  1
  1  1  1  1  2  4  1  1  1  1  1  1  3  1  1  1  2  2  2  2  1  1  3  5
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  1  1  1  1
  1  6  1  1  2  2  4  3  2  1  1  1  1  1  1  1  1  1  2  1  1  4  1  1
  9  1  2  1  2  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  2  1  1
  2  4  1  1  1  1  1  1  1  1  1  1  2  3  1  1  1  1  2  4  1  1  1  1
  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  1  5  1 15  1  5  3  1  1
  2  2  1  2  1  2  2  1  1  1  1  1  1  2  1  1  1  1  2  2  1  1  1  1
  1  1  1  1  1  1  1  2  4  2  1  1  1  1  1  1  1  1  1  3  1  1  1  2
  2  1  1  1  2  1  1  1  1  2  1  1  2  3  1  1  1  1  1  5  6  2  4  5
  9  2  1  1  1  3  3  2  1  1  1  2  2  1  2  1  1  1  1  1  2  1  1  1
  1  1  1  2  1  1  1  3  1  1  1  1  1  1  2  2  3  1  1  1  1  4  2  1
  2  1  7  2  1  2  1  2  1  1  1  2  1  2  1  1  1  1  1  1  1  1  1  1
  1  1  1  4  1  1  1  1  1  2  1  1  1  1  2  1  1  2  4]","[ 1  3  5  8  1  1  1  1  1  1  2  1  1  2  4  1  3  1  2  1  1  1  2  2
  1  1  1  1  2  3  2  1  1  1  1  1  1  1  1  1  2  1  1  3  2  4  1  1
  1  1  4  1  1  1  1  2  1  1  3  1  1  1  1  1  2  1  2  2  1  1  1  2
  3  3  1  1  1  3  4  1  1  1  1  1  2  1  1  1  2  1  4  1  1  1  1  3
  3  1  2  1  1  1  1  1  1  2  1  1  1  1  1  1  1  2  1  1  1  5  1  1
  1  1  9  1  1  1  1  1  1  1  3  2  2  3  1  1  1  1  1  1  1  2  2  2
  9  1  1  1  1  3  1  2  1  1  1  1  1  5  1  1  1  3  1  1  1  1  1  1
  1  3  1  1  1  1  2  1  2  1  1  1  1  1  1  1  2  1  1  1  2  1  1  1
  1  1  1  1  2  4  1  1  1  1  1  1  1  1  1  1  2  2  2  2  1  1  2  4
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  2  1  1  1  1
  1  6  1  1  2  2  3  2  2  1  1  1  1  1  1  1  1  1  1  1  1  3  1  1
  5  1  2  1  2  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  2  1  1
  1  4  1  1  1  1  1  1  1  1  1  1  2  2  1  1  1  1  1  3  1  1  1  1
  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  1  4  1 11  1  3  3  1  1
  2  2  1  2  1  2  2  1  1  1  1  1  1  2  1  1  1  1  1  2  1  1  1  1
  1  1  1  1  1  1  1  2  2  2  1  1  1  1  1  1  1  1  1  3  1  1  1  1
  2  1  1  1  2  1  1  1  1  2  1  1  2  1  1  1  1  1  1  5  4  2  4  3
  4  2  1  1  1  2  3  2  1  1  1  2  1  1  1  1  1  1  1  1  2  1  1  1
  1  1  1  2  1  1  1  3  1  1  1  1  1  1  2  2  3  1  1  1  1  3  2  1
  2  1  4  1  1  1  1  2  1  1  1  2  1  2  1  1  1  1  1  1  1  1  1  1
  1  1  1  4  1  1  1  1  1  1  1  1  1  1  2  1  1  1  2]",961,data/s0_Wsmall_world_omg1.26_p0.3_eff0.1.pkl
0,0,0.3,0.1,1.26,scale_free,497,"[  1   2   2   1   2   1   2   1   1   1  54   4   3   1   2   2   1   1
   1   1   1   1   5   5   1   1   1   1   1   1   1   2   1   1   1   1
   1   1   1   1   1   1   2   1   1   1   1   1   1   7   1   2   2   1
   1   6   1   1   1   1   1   1   2   1   3   1   1   1   1   3   9   1
   1   1   2   2   2   2   1   1   1   1   1   1   3   8   4   1   1   1
 181   7   2   1   1   1   3   1   1   1   1   1   9   3   4   1  14   4
   1   5   1   2   1   1   1   1   1   1   1   2   1   1   2   1   1   1
   1  15   2   1   1   1   1   1   1   1   4   3  10  39  12  21  12   1
   1  10   2   1   1   1   1   1   1   1   2   1   1   2   1   1   3   1
   1   1   1   1   1   1   1   4   2   1   1   1   1   1   1   1   1   1
   1   1   4   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   2   5
   4   1   1   1   1   2   3   5  41  90  10   1   2   1   1   1   2   1
   8   2   2   1   2   1   1  11   4   2  62   7   2   1   1   1   2   3
   3   1  16   2   9   2   1   1   1   1  19   4   1   2   1   1   1   1
   2   3   1   1   6   1   1   1   1   1   1   1   1   1   1   1   1   2
 106   4   5   5  48   1   2   1   2   1   2   3   1   1   1   1   1   2
   1   1   1   1   3   2   2   6   1   1   1   1   1   1  12   1   1   1
   3   1  23   6   1   2   2   2   1   1   1  22   1   6   1   1   1   2
   1   1   1   1   1   2   1   1   1   1   2  13  17   2   1   2   1   7
   2   4   1   2   1   3   2   3   1   1   1  26   2   2   1   2   1   1
   4   1   1   1   2   1   4   6   5   1   1   1   1   1   1  30   2   1
   1   1   1   1   1  12  12   1   1   1   1  17  16   1   2   1   2   1
   1   1   1   1   1   6   7  14   2  11   3   1   1   1   1   1   1   1
   1   7   4   1   2   5   1   2   2   1   1   1   1   1   1   1   1   1
   1   1   1   1   2   1   1   1   2   7   8   1   1   1   4   4   5   9
   3   2   1   1   2   1   1   1   1   1   2   1   1   1   7   6   1   5
   2   1   1   1   1   1   1   1   2   1   1]","[ 1  2  2  1  2  1  1  1  1  1 16  3  2  1  2  2  1  1  1  1  1  1  3  3
  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  7  1  2  2  1  1  5  1  1  1  1  1  1  2  1  2  1  1  1  1  2  4  1
  1  1  2  1  1  2  1  1  1  1  1  1  3  4  3  1  1  1 41  4  2  1  1  1
  3  1  1  1  1  1  6  2  4  1  5  2  1  2  1  2  1  1  1  1  1  1  1  2
  1  1  2  1  1  1  1 10  2  1  1  1  1  1  1  1  4  2  5 13  5  9  7  1
  1  4  1  1  1  1  1  1  1  1  2  1  1  2  1  1  2  1  1  1  1  1  1  1
  1  4  2  1  1  1  1  1  1  1  1  1  1  1  4  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2
  3  1  1  1  1  2  3  3 20 23  5  1  2  1  1  1  2  1  4  2  1  1  1  1
  1  7  3  1 16  5  2  1  1  1  1  1  2  1  9  1  6  1  1  1  1  1  9  3
  1  2  1  1  1  1  2  3  1  1  6  1  1  1  1  1  1  1  1  1  1  1  1  2
 27  2  4  3 16  1  2  1  2  1  1  2  1  1  1  1  1  2  1  1  1  1  2  2
  1  4  1  1  1  1  1  1  7  1  1  1  2  1 12  5  1  1  2  2  1  1  1  8
  1  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  6  7  1  1  2  1  5
  1  3  1  2  1  3  2  2  1  1  1  9  1  1  1  1  1  1  3  1  1  1  2  1
  3  5  4  1  1  1  1  1  1 13  2  1  1  1  1  1  1  6  8  1  1  1  1 11
  7  1  2  1  2  1  1  1  1  1  1  3  5  8  2  7  2  1  1  1  1  1  1  1
  1  4  2  1  1  5  1  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1
  1  1  2  5  5  1  1  1  2  3  3  5  2  2  1  1  2  1  1  1  1  1  2  1
  1  1  3  2  1  3  1  1  1  1  1  1  1  1  2  1  1]",1858,data/s0_Wscale_free_omg1.26_p0.3_eff0.1.pkl
0,0,0.3,0.1,4.47,full,1218,[2 5 2 ... 1 3 1],[2 5 1 ... 1 2 1],2520,data/s0_Wfull_omg4.47_p0.3_eff0.1.pkl
0,0,0.3,0.1,4.47,small_world,1385,[1 1 5 ... 3 6 3],[1 1 3 ... 2 3 2],3174,data/s0_Wsmall_world_omg4.47_p0.3_eff0.1.pkl
0,0,0.3,0.1,4.47,scale_free,1200,[1 5 1 ... 3 2 1],[1 4 1 ... 3 2 1],3506,data/s0_Wscale_free_omg4.47_p0.3_eff0.1.pkl
0,0,0.3,0.1,15.85,full,1943,[13  7  1 ...  1  2  2],[5 6 1 ... 1 1 2],7837,data/s0_Wfull_omg15.85_p0.3_eff0.1.pkl
0,0,0.3,0.1,15.85,small_world,1860,[3 1 2 ... 2 1 2],[2 1 1 ... 2 1 1],10950,data/s0_Wsmall_world_omg15.85_p0.3_eff0.1.pkl
0,0,0.3,0.1,15.85,scale_free,1717,[2 3 2 ... 2 1 1],[1 3 2 ... 1 1 1],13522,data/s0_Wscale_free_omg15.85_p0.3_eff0.1.pkl
0,0,0.3,0.28,0.1,full,109,"[   1    4    1    4    9    1    4    9   12  155   26   12    3    1
    1    4   10    1    1    1    6   45    3    1    2   10    3    5
    7 3093    1    1   50    8    2    1    1    4   17    1    6   79
   42    8    2 1633    1    9    1    1    2    2 4590    2    7    6
    3    4   15    1  802    1    7   20  124    1    1    2    3    2
    9    3    2   51    2    1    1  280    3 2976    1    1 1106   19
    1    2    1    1    2    5    9   72    2    1   22    3    3    1
    1    2    1    4    1    2    1    9    4    2    1]","[  1   3   1   2   4   1   1   4   6  31   9   5   3   1   1   3   7   1
   1   1   5  23   2   1   2   6   1   3   5 183   1   1  21   3   1   1
   1   3   8   1   5  20   9   2   1 108   1   5   1   1   2   1 308   2
   4   2   2   2   8   1 102   1   4   9  27   1   1   2   2   1   5   2
   2  21   2   1   1  54   1 172   1   1 153   7   1   2   1   1   2   3
   4  26   2   1   8   2   1   1   1   1   1   4   1   2   1   4   2   2
   1]",15540,data/s0_Wfull_omg0.1_p0.3_eff0.28.pkl
0,0,0.3,0.28,0.1,small_world,113,"[ 316   68    2   18    1   16    3    2    2    1    1    1    1   30
    7    2  801   17    4    3   14    7   67   12    2    3    2   23
 3565   12   12   61    9   43    3   27   10    8    8    3    1    1
    2    1    3    1    1    1    2    1    1    2    1    2 3380  120
    3    2    1    2    2    1    1    1    1    1    4    4    2    1
    3    1    2    2    1    8    7 4478    5    2    1    1    1    2
    1    2    1    1    1   28   43 2748   15   49   49   19  106    1
    5    2    2    2    6    1    3    5    4   12    1    2    1    1
    1]","[ 59  19   1   9   1  11   2   2   2   1   1   1   1  14   3   1 106   9
   2   2   8   4  25  10   2   3   1  11 411   6   8  21   4  13   1  11
   6   6   5   2   1   1   2   1   3   1   1   1   2   1   1   2   1   2
 265  36   3   1   1   2   2   1   1   1   1   1   3   2   2   1   3   1
   2   2   1   3   4 434   2   1   1   1   1   2   1   2   1   1   1  13
  14 254   8  15  18   7  41   1   4   2   1   2   5   1   2   3   2   9
   1   2   1   1   1]",22138,data/s0_Wsmall_world_omg0.1_p0.3_eff0.28.pkl
0,0,0.3,0.28,0.1,scale_free,89,"[2250   32   27    1    2    1    1    1    1    1    1    1    1    2
    1    1    2 4938    1  268    7 1661   10    3    2    1    2    1
    2    1    2    2    2    1    4 4001 3180   54    9   96    7   14
  105   49    3    2    3    1   25    1    1    1    1    1    4    3
    5    4    3 4537    2   17    2    1    1    1    1 1313   33    1
    1    1    1    1    2    1    1   12 3653   10    1    1    1    2
    1    1    1    1   17]","[195  11  14   1   1   1   1   1   1   1   1   1   1   1   1   1   2 309
   1  70   1 158   6   1   2   1   2   1   2   1   1   1   2   1   2 218
 299  14   3  18   4   6  14  16   2   1   2   1  17   1   1   1   1   1
   3   2   4   4   2 316   1   8   2   1   1   1   1 112  18   1   1   1
   1   1   2   1   1   8 281   6   1   1   1   2   1   1   1   1   6]",32924,data/s0_Wscale_free_omg0.1_p0.3_eff0.28.pkl
0,0,0.3,0.28,0.35,full,190,"[1076    1    2    1    2    1   12   52    2    1    3    9    1    1
    1    1    1    2 4055    8    7    1    2    1    1    1    1    3
    1    3    5    1    1    8    1    4   13    1    5    2    1    3
    1    3    1    1    1    1    3    1    1    9   25    3   25    3
    4   16   12    1    1 3122 1921   19  615 2102   25  738  492    2
    1    2    3    1   57   11    1    5    6    1    6    2    1    1
    1    9    3    1    2    1    1    2   10    1    5 2495    2    9
    8    4    2 1377  869  114   85    2    3    2    1    1    1    2
    1    1    3    4   14    7 3791  330  892   13    1    1    1   12
   26   14    8    1    1 1430   35  762    1    5    1    1    1    1
    1    4 2342    2    6    1    1    1    1    1    2   23    4    1
    5    1    1    1    3    2 1211   18    7    6    2    9    6   12
   10    2    2   10    6    4    1 4457    2    1    1    1    8    1
    3    1    1   46    2   11    2    1]","[130   1   1   1   2   1   7  19   2   1   3   5   1   1   1   1   1   2
 275   4   6   1   2   1   1   1   1   3   1   2   3   1   1   3   1   3
   5   1   3   1   1   2   1   1   1   1   1   1   2   1   1   7   9   1
   6   1   3   7   7   1   1 204 218   8  57 189   9  86  63   1   1   2
   3   1  15   7   1   3   3   1   4   1   1   1   1   6   2   1   1   1
   1   2   5   1   4 197   1   5   3   3   2  90  92  25  16   1   2   1
   1   1   1   2   1   1   2   3   6   5 221  58 133   6   1   1   1   6
  11   7   5   1   1 123  10 111   1   5   1   1   1   1   1   2 176   1
   5   1   1   1   1   1   2   8   3   1   4   1   1   1   3   2  87   5
   3   6   1   6   3   6   6   1   2   4   3   3   1 269   1   1   1   1
   4   1   2   1   1  18   2   6   2   1]",39755,data/s0_Wfull_omg0.35_p0.3_eff0.28.pkl
0,0,0.3,0.28,0.35,small_world,289,"[   4   38    4   17   17    4    1    1    1    1    1    1    1    1
    2    7    3    1    6    4    1    1    1   66   30   50 3612   81
    7    1    4    2    7    1    2    5    1    1   22    1    1    2
    5    2    6    1   29    1    1 1792   15    2    1    5    2    7
   15   16    2   27   10    1    2    1    2    1    1    1 2547   13
    1    5    3  179  106 1677   36    4 1182  154  893   48    7    1
   15    1    1   21   28   77    1    5    7   15    4    5    2    8
    4    7    1    3    4    6    1    3    2    4    4    1    5    1
    1    1    7    1    1    3    3    1    1    3    1    1    5   13
    1    1    1    1    2   21    2    1    1    3    1    4   54    1
   24    8    4    4   32    2   10   19    4    9    3    1    1   10
   25 2431  115    6    9   71   10    2   11    2    8    2 2166    2
    8    6    1   10    2    1    2    1   17    6    2    1    4    1
   32    2    3   23   15    2    1    4    3   16   31    2    3    6
    2    1    1    2   11    5    2    9   22    5    7 2214   25   57
  383   20   32    2   24    4    1    1    1    1    2    2    7    4
    1    1    1   51 3311   70    2    3  152    2    6    2    7   25
   10   18    7    9    1   15    2    1    1    1    1    4    3    1
    1    9    3    1    3    1    4    6    1    1    1    1    6    1
    1    1    2    1    1    3    5    1    2 2696  254    1   10    9
    1    4    1    2    2    1    2 2633  342]","[  3  15   3   8  10   4   1   1   1   1   1   1   1   1   2   4   3   1
   6   3   1   1   1  25  19  17 360  33   7   1   4   2   5   1   2   3
   1   1  13   1   1   2   3   2   5   1  10   1   1 193   6   2   1   3
   1   2   4   8   2  10   5   1   2   1   2   1   1   1 315   5   1   1
   2  57  30 238  14   2 205  47 124  17   3   1  11   1   1   7   9  29
   1   2   6   8   3   3   2   6   3   5   1   3   2   5   1   2   2   2
   3   1   3   1   1   1   5   1   1   3   2   1   1   2   1   1   3   5
   1   1   1   1   2  13   1   1   1   3   1   3  22   1  11   4   2   2
  16   2   5  11   2   4   2   1   1   7  10 229  27   3   6  22   6   2
   7   2   7   2 266   1   4   3   1   8   1   1   2   1  10   4   1   1
   4   1  13   1   2  11   6   2   1   3   3   6  20   2   3   4   2   1
   1   2   8   3   2   7  11   3   5 201  12  22  93   7  11   2  11   3
   1   1   1   1   2   2   4   3   1   1   1  23 304  24   2   2  45   1
   3   1   4  14   5  10   3   4   1   9   2   1   1   1   1   3   2   1
   1   5   2   1   3   1   3   5   1   1   1   1   5   1   1   1   2   1
   1   3   3   1   1 247  58   1   5   7   1   2   1   1   1   1   1 375
  82]",31077,data/s0_Wsmall_world_omg0.35_p0.3_eff0.28.pkl
0,0,0.3,0.28,0.35,scale_free,213,"[2098  105    1    1    3    1    1    1    1    1    1   32    3    1
    4    1    2    1    3    1    1  107 6789    3    2    1    1    1
    1    1    1    2    1    1    1   11    7    2 4147 1457   41   11
    4    1    3    3    2    1    2    2    3    3    3    1    1    3
    2 3090   45   18 1184    6    1    5    1    1    3    1   11  261
   10    5   93    3   27    1    2    3   26   58   25 1512   25 3132
    2    3    1    2    1    1    1    1    1    1    2    2 5879   53
    9    6    2    1    1    1    1    1    2    1    3    1    5    1
    1    2    1 3163  485   13 2425    2   12    9    1    2    1    1
    1    2    1   10    3    1    1    2    1    1    1    2    1    1
    1 5301   36 1422   23  103    8    4    1    2    1    1    2    1
    2    2    3    3    1    2    2    1    1    1    2    1 5692   27
    1   37 1323   20   30    1    1   14    9   11    3   17    5    1
    1 3491 3750    2   10    3    1    1    1    2    3    2    1    1
    1    2    2    2    1    3    1    1    2    1    2    1    1    1
    1    1    7]","[160  25   1   1   3   1   1   1   1   1   1  13   2   1   3   1   1   1
   3   1   1  23 542   2   2   1   1   1   1   1   1   2   1   1   1   5
   5   1 277 113  15   7   2   1   2   2   2   1   2   2   2   2   3   1
   1   2   2 217  13   8 113   3   1   3   1   1   2   1   6  58   6   4
  24   1   9   1   1   3  10  18   7 116  10 291   1   2   1   2   1   1
   1   1   1   1   2   2 467  13   6   3   1   1   1   1   1   1   2   1
   2   1   4   1   1   2   1 211  71   6 211   1   7   4   1   2   1   1
   1   1   1   5   3   1   1   2   1   1   1   1   1   1   1 299  14 113
  10  28   7   3   1   2   1   1   2   1   1   1   2   3   1   2   1   1
   1   1   2   1 408  10   1  13 138   9  15   1   1   8   5   7   2  12
   5   1   1 207 357   2   6   2   1   1   1   1   3   1   1   1   1   2
   2   2   1   2   1   1   1   1   2   1   1   1   1   1   7]",63823,data/s0_Wscale_free_omg0.35_p0.3_eff0.28.pkl
0,0,0.3,0.28,1.26,full,424,"[1465    3    1    5    4    1    3    1    1    4   25    6  136 1184
    1    9    2   12   25    2 2499   27    7    1    2    7    2    3
    1   25    1    1    4    2    3    1    1    2    1    2   14    7
    1    1   23    1    1    1    1    2    1 3364    1   16    1    1
    2    1    1    3    7    4    8    1    3    2   20    1  628    3
   12    1    2    1    3    1    1    1    1    1    4    1    2    1
   12    1   11    2    1    2    2    4    1    1    1    1    1    1
    2    1    1   24   51    7 3216    1    6    1    5   14    1    1
  748    2    1    1    1    6    2    3    3    3    1    1    1    1
    1    1    1    1    1   21    3   26    2    1   10    4    7    1
   59    2 2873    1    2    1    2    1    3    1    1    1    9    7
    3    3    1    2    1    1    7    1    1    1    1    1    1    1
    1    1    1    1    1    1    2   12   10    4    1    1    2    2
    2    5    1    1    2    1    1    6 2632 2158   29   17   14    2
    1    1    1    2    1    3    1   26    2 2679    3    4    1   22
  245    1    8    4 1846  390    1    1    2    1    1    3    3    1
    1   10    3    2    6    6    1    1    2   29 2065    1    1  313
    3    1    1    1    1    3    8   22    1   46    3    3    3    2
    4  134  474 2014    1    7    4    1    2    1    4   17    8    2
    1    3   12 3837    9   19    4    3    1    3    1    1    2    3
    1    1    2    3    2    1    1    3    1    1    1    4    1    1
    3    3    5    1    1    1  383  129    2    1    8   16    2    4
    1    1    1   12    1    1    2    1    1    1    1    1    1   23
   31    1    6    1  533  109    3   12    1    1 2456    2    1    1
    1    1    1    2    5    2   10    4    1    2   11   10    5    3
 2235    2    2    1    2    1    1    1  292  121   50    1    6    1
    2   69    2    2   14    2    4    2    3    1    1   20   11    1
    1    2    1    3    1   12   25    1    1    1    1    3   71    6
   60    1    3    4 1962    2   13   48    4    7    1    1    2    1
    4    1    1    4    1   14  197    4   64    3    1    1    3    3
    2    3    2    7]","[111   3   1   5   2   1   3   1   1   4   8   5  26 125   1   6   2   5
  13   2 236   8   3   1   2   4   2   3   1  13   1   1   3   2   2   1
   1   2   1   2   6   6   1   1  14   1   1   1   1   1   1 223   1   6
   1   1   2   1   1   2   2   2   5   1   2   2  10   1  69   3   8   1
   1   1   2   1   1   1   1   1   3   1   2   1   8   1   9   2   1   2
   2   3   1   1   1   1   1   1   2   1   1  13  20   5 219   1   4   1
   3   8   1   1  96   1   1   1   1   3   2   1   3   2   1   1   1   1
   1   1   1   1   1  12   1  10   2   1   6   2   3   1  17   1 184   1
   1   1   2   1   2   1   1   1   7   3   2   2   1   2   1   1   5   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   7   5   2   1   1
   1   1   2   3   1   1   2   1   1   3 195 231  11   8   5   1   1   1
   1   2   1   3   1   9   1 209   3   3   1  10  50   1   5   3 130  56
   1   1   2   1   1   2   1   1   1   6   2   2   3   5   1   1   1  12
 155   1   1  53   2   1   1   1   1   3   4   9   1  16   3   1   1   2
   2  20  71 161   1   3   2   1   1   1   3   6   4   2   1   2   3 326
   4   8   3   2   1   2   1   1   2   3   1   1   2   3   2   1   1   2
   1   1   1   3   1   1   2   3   4   1   1   1  68  31   2   1   5   4
   2   4   1   1   1   6   1   1   2   1   1   1   1   1   1   9   8   1
   4   1  79  27   1   5   1   1 184   2   1   1   1   1   1   2   5   1
   6   3   1   1   7   5   2   1 158   1   2   1   2   1   1   1  44  32
  16   1   4   1   2  28   1   1   6   2   3   2   2   1   1   8   4   1
   1   1   1   2   1   5  11   1   1   1   1   2  20   4  24   1   3   3
 138   2   6  13   3   4   1   1   2   1   2   1   1   2   1   5  25   2
  22   2   1   1   2   2   2   1   2   5]",50021,data/s0_Wfull_omg1.26_p0.3_eff0.28.pkl
